X,Y,Z,K
-5.2438,7.7364,-3.4459,16.0
-5.6661,6.7829,-3.1735,16.0
-6.8919,7.7364,-2.7241,16.0
-6.279,10.27,-2.1112,16.0
-3.6366,10.501,-0.99429,16.0
-3.7184,7.5865,0.27241,16.0
-4.3721,5.1757,-0.50395,16.0
-3.9499,4.4402,-1.3757,16.0
-3.7592,5.0123,-1.076,16.0
-3.8273,6.0202,-0.69464,16.0
-4.5628,6.9736,-0.040861,16.0
-4.8625,7.2052,0.040861,16.0
-5.1757,7.5865,-0.10896,16.0
-5.9385,8.6217,-0.0,16.0
-7.246,9.7658,-0.65378,16.0
-7.5048,10.079,-0.27241,16.0
-6.8238,9.9156,1.076,16.0
-7.4367,11.223,0.46309,16.0
-7.2052,11.836,-1.4165,16.0
-3.909,11.727,-2.3699,16.0
-1.757,9.6977,-2.4925,16.0
-2.3699,6.8238,-1.7979,16.0
-5.1349,7.6274,-1.6072,16.0
-6.5922,9.1529,-1.9477,16.0
-5.598,9.1937,-2.2201,16.0
-3.4051,7.9679,-1.1441,16.0
-3.3642,6.8238,1.757,16.0
-4.2495,6.6331,1.1441,16.0
-4.0589,6.4424,-0.72188,16.0
-4.0997,6.279,-1.1169,16.0
-4.0997,6.1292,-0.46309,16.0
-4.2087,6.4016,0.92618,16.0
-4.985,7.0145,1.1169,16.0
-5.598,8.1586,0.57205,16.0
-6.4697,9.8475,-0.69464,16.0
-6.851,10.651,-0.95342,16.0
-6.5105,9.8884,1.3076,16.0
-9.5342,10.27,0.69464,16.0
-8.6625,11.455,-2.4108,16.0
-6.8238,10.733,-3.7184,16.0
-6.17,8.1995,-3.909,16.0
-5.9793,6.2381,-3.1054,16.0
-6.6604,6.9328,-2.4517,16.0
-5.8976,9.507,-1.9205,16.0
-3.2961,10.501,-0.38137,16.0
-3.1735,8.3084,1.076,16.0
-4.0997,5.5162,-0.46309,16.0
-3.7592,4.4811,-1.6481,16.0
-3.9771,5.2438,-1.3757,16.0
-4.5901,6.5514,-0.27241,16.0
-5.3664,6.9736,0.14982,16.0
-5.6661,6.6604,0.31327,16.0
-5.7478,6.8238,0.46309,16.0
-5.8159,7.6955,0.27241,16.0
-6.5105,9.0848,-0.14982,16.0
-1.2258,10.61,-2.4517,17.0
0.50395,9.2346,-2.9148,17.0
0.95342,8.9213,-3.2553,17.0
0.57205,8.9213,-3.1463,17.0
-0.76274,9.8475,-3.0646,17.0
-1.8387,10.12,-1.4982,17.0
-1.5255,8.9213,-0.38137,17.0
-1.4574,7.3958,-0.8036,17.0
-1.9477,6.9736,-0.95342,17.0
-1.8796,7.3141,-1.0351,17.0
-1.5663,7.5865,-1.2667,17.0
-1.1169,7.7364,-1.1441,17.0
-0.99429,7.7772,-0.38137,17.0
-1.4574,8.3493,0.38137,17.0
-1.8796,9.2346,0.57205,17.0
-2.0294,10.801,0.31327,17.0
-1.6889,12.367,-0.040861,17.0
-2.1793,14.179,-0.61292,17.0
-2.5606,15.173,-0.50395,17.0
-1.2667,12.027,-0.0,17.0
0.34051,8.6217,-0.8036,17.0
1.1441,7.8862,-1.2258,17.0
2.0703,8.7715,-1.185,17.0
3.1735,9.4661,-1.3348,17.0
2.4108,8.7715,-0.50395,17.0
0.57205,7.8862,-0.34051,17.0
-0.50395,6.8919,-0.10896,17.0
-1.3757,6.6331,0.65378,17.0
-2.1384,8.1995,0.69464,17.0
-2.6015,8.8532,0.19068,17.0
-2.4108,8.1995,0.50395,17.0
-1.9205,8.0496,1.3076,17.0
-1.8796,8.0769,1.5391,17.0
-2.4108,8.54,1.076,17.0
-2.9148,9.4253,-1.1441,17.0
-4.3994,10.147,-1.3348,17.0
-6.5922,14.628,-1.4165,17.0
-5.8567,15.023,-0.95342,17.0
-3.1054,10.883,-0.84446,17.0
-0.50395,8.7306,-1.3757,17.0
1.3076,9.4253,-1.9886,17.0
0.99429,9.8884,-3.7865,17.0
0.69464,9.112,-3.2961,17.0
0.38137,7.6683,-0.84446,17.0
-0.42223,6.0202,1.076,17.0
-0.8036,6.1292,0.50395,17.0
-0.27241,7.1234,-0.27241,17.0
-0.38137,8.1177,-0.61292,17.0
-1.3348,9.2346,-0.19068,17.0
-2.3018,10.379,0.23155,17.0
-2.1793,12.177,-0.57205,17.0
-2.7513,14.41,-1.185,17.0
-3.5685,15.854,-1.0351,17.0
-2.7922,12.367,0.46309,17.0
-0.72188,7.927,0.69464,17.0
0.42223,6.851,0.23155,17.0
1.2667,9.1529,-0.27241,17.0
2.9829,11.223,-1.8796,17.0
3.0646,10.229,-1.4982,17.0
-0.14982,7.1643,-0.95342,17.0
-1.7298,6.7012,-0.57205,17.0
-4.2904,6.851,2.3699,17.0
-2.9829,6.2109,1.6481,17.0
-0.23155,8.3901,-0.91256,1.0
-0.50395,7.246,-0.38137,1.0
-0.91256,7.0826,0.42223,1.0
-0.95342,6.8919,1.0351,1.0
-1.076,7.7364,0.69464,1.0
-1.3076,8.4719,0.27241,1.0
-1.9205,8.6898,0.34051,1.0
-2.8739,9.3436,0.10896,1.0
-3.1735,9.3436,-0.65378,1.0
-2.9556,9.616,-1.076,1.0
-3.1463,10.501,-0.72188,1.0
-3.5685,11.073,-0.10896,1.0
-3.4868,11.073,0.88532,1.0
-2.9556,11.986,1.9886,1.0
-2.3699,11.564,2.5606,1.0
-0.0,11.264,1.7979,1.0
-0.19068,11.373,0.14982,1.0
-0.76274,11.114,-1.3757,1.0
-0.76274,11.182,-1.8796,1.0
-1.4574,10.46,-2.1112,1.0
-1.5663,8.3493,-1.8796,1.0
-1.8387,6.4424,-0.84446,1.0
-2.3018,6.2109,-0.10896,1.0
-2.8739,7.2052,-0.081722,1.0
-3.5958,7.6955,-0.10896,1.0
-3.7184,7.5048,-0.27241,1.0
-3.1463,7.8589,-0.040861,1.0
-2.2201,7.4367,0.84446,1.0
-1.0351,7.0145,2.261,1.0
-0.50395,8.4991,4.6309,1.0
-1.6072,10.76,3.6775,1.0
-4.7944,11.918,0.61292,1.0
-6.0883,11.605,-0.14982,1.0
-4.6718,9.3027,-0.53119,1.0
-4.018,7.246,1.3757,1.0
-3.8273,10.188,2.7649,1.0
-1.9477,12.027,0.57205,1.0
-1.2258,11.686,-1.0351,1.0
-0.61292,10.501,-2.1384,1.0
-0.27241,9.8066,-2.7513,1.0
-0.8036,10.883,-1.4165,1.0
-0.99429,9.9565,0.65378,1.0
-0.081722,8.3493,1.8387,1.0
-0.69464,7.7772,1.1169,1.0
-1.0351,7.5048,-0.34051,1.0
-1.2667,7.7772,-1.6072,1.0
-1.1441,8.0088,-1.0351,1.0
-1.5255,8.3901,0.10896,1.0
-1.8796,8.7715,0.53119,1.0
-2.0294,9.3436,0.27241,1.0
-2.0703,10.12,-0.23155,1.0
-2.0294,11.032,-0.42223,1.0
-2.3699,11.223,0.23155,1.0
-2.1793,11.795,0.76274,1.0
-1.6889,12.217,0.8036,1.0
-0.76274,12.79,-0.040861,1.0
0.69464,12.681,-0.38137,1.0
1.3757,11.346,-0.50395,1.0
1.9477,10.379,-0.29965,1.0
2.0703,9.3844,-0.53119,1.0
1.076,8.2403,-0.61292,1.0
0.10896,7.355,-0.38137,1.0
1.3757,3.0237,3.0237,18.0
3.1463,2.4925,2.4925,18.0
3.2553,3.1463,3.1463,18.0
1.6481,4.3994,4.3994,18.0
0.42223,5.0531,5.0531,18.0
0.081722,5.2166,5.2166,18.0
-0.0,5.0123,5.0123,18.0
-0.14982,5.2438,5.2438,18.0
0.84446,5.4754,5.4754,18.0
0.42223,6.4697,6.4697,18.0
0.23155,6.2109,6.2109,18.0
0.53119,6.0883,6.0883,18.0
0.10896,5.9793,5.9793,18.0
-1.0351,6.851,6.851,18.0
-0.91256,6.3198,6.3198,18.0
-0.46309,5.8295,5.8295,18.0
-0.57205,5.7478,5.7478,18.0
-0.72188,5.598,5.598,18.0
-0.50395,5.2847,5.2847,18.0
-0.65378,5.1349,5.1349,18.0
-0.53119,4.4402,4.4402,18.0
-0.57205,4.1406,4.1406,18.0
-1.3757,5.0531,5.0531,18.0
-1.2667,4.7126,4.7126,18.0
-1.1441,4.1406,4.1406,18.0
-0.46309,3.9499,3.9499,18.0
0.081722,3.4051,3.4051,18.0
-0.53119,3.8682,3.8682,18.0
-1.3348,4.522,4.522,18.0
-1.5663,4.4402,4.4402,18.0
-1.6072,4.2087,4.2087,18.0
-1.3076,4.522,4.522,18.0
-1.076,4.6718,4.6718,18.0
-0.95342,4.3721,4.3721,18.0
-1.1169,4.1814,4.1814,18.0
-0.91256,4.3721,4.3721,18.0
-0.72188,4.2495,4.2495,18.0
-0.27241,4.5628,4.5628,18.0
0.10896,4.2495,4.2495,18.0
0.23155,4.2495,4.2495,18.0
-0.0,4.522,4.522,18.0
-0.23155,4.7944,4.7944,18.0
-0.14982,5.0531,5.0531,18.0
-0.081722,4.985,4.985,18.0
0.23155,4.7535,4.7535,18.0
0.27241,4.3994,4.3994,18.0
-3.8682,9.3436,-1.076,6.0
-3.5685,8.6898,-0.040861,6.0
-4.2904,8.0496,2.1112,6.0
-3.9771,8.2812,1.4165,6.0
-3.7184,9.003,-2.8739,6.0
-3.337,9.003,-3.6775,6.0
-3.2961,8.4991,0.10896,6.0
-3.8273,8.3084,1.4165,6.0
-4.0997,8.3901,-0.61292,6.0
-4.1814,8.3901,-2.6832,6.0
-4.018,8.431,-3.1735,6.0
-3.909,8.6898,-2.1793,6.0
-4.3313,8.8941,-1.3076,6.0
-4.4402,8.54,-0.040861,6.0
-4.2087,8.1177,-0.0,6.0
-4.3721,8.0769,-0.50395,6.0
-4.2495,8.3084,-1.9886,6.0
-4.2087,8.1995,-2.4925,6.0
-3.9499,8.1586,-0.95342,6.0
-3.9499,8.1995,0.61292,6.0
-4.1814,8.5808,-0.65378,6.0
-4.3313,9.0439,-2.6832,6.0
-4.3313,9.1937,-3.0237,6.0
-3.7865,8.9622,-2.9829,6.0
-3.1054,8.6625,-2.6832,6.0
-3.6366,8.6898,-1.9886,6.0
-4.7535,8.8532,-1.7979,6.0
-4.5901,8.4719,-2.4925,6.0
-4.3313,8.431,-2.8739,6.0
-3.8682,8.6898,-2.4517,6.0
-3.5958,8.6898,-1.9886,6.0
-3.7592,8.6217,-1.6481,6.0
-4.5628,8.2812,-1.2258,6.0
-4.5901,7.8181,-1.7298,6.0
-3.9771,7.246,-2.9148,6.0
-3.4051,6.17,-2.6423,6.0
-3.0237,5.8295,-1.7298,6.0
-3.2144,6.851,-0.76274,6.0
-4.4811,8.1586,-2.6423,6.0
-5.598,8.8941,-4.5901,6.0
-5.0531,9.0439,-4.522,6.0
-3.909,9.2755,-3.1054,6.0
-5.4345,10.27,-2.0703,6.0
-3.6366,9.3436,-1.8387,6.0
-1.2258,7.5865,-1.6889,6.0
-0.76274,6.851,-0.61292,6.0
-4.3994,9.1937,-2.4517,6.0
-3.7184,10.801,-2.3699,6.0
-3.1463,9.9565,-2.6423,6.0
-2.0703,8.9622,-1.9205,6.0
-1.3076,9.0439,-1.6072,6.0
-1.1441,9.5342,-1.757,6.0
-0.61292,9.616,-0.42223,6.0
0.27241,9.003,0.84446,6.0
0.50395,9.3844,-1.7298,6.0
0.14982,8.8124,-1.7979,6.0
0.57205,7.6683,0.95342,6.0
0.27241,10.569,1.6889,6.0
-0.57205,9.4661,0.081722,17.0
-0.42223,12.299,0.38137,17.0
2.3699,15.704,-0.8036,17.0
4.522,18.156,-0.95342,17.0
1.3348,5.6252,-1.4982,17.0
0.57205,5.3256,-1.1169,17.0
1.2667,4.2904,-1.9205,17.0
-0.72188,5.8295,0.42223,17.0
-2.1112,9.7658,0.23155,17.0
-1.2667,13.525,-0.95342,17.0
1.2667,17.243,-1.3757,17.0
2.7649,14.56,-2.1112,17.0
4.0589,11.032,-1.2667,17.0
6.2381,7.2052,-1.6481,17.0
5.1757,5.7478,-2.8739,17.0
3.7184,7.1643,-3.7184,17.0
1.9886,8.7306,-4.2904,17.0
1.1169,9.2755,-3.4459,17.0
1.1169,7.2052,-0.8036,17.0
1.1441,5.4345,0.84446,17.0
1.9477,5.2166,0.95342,17.0
3.2553,6.4697,-0.76274,17.0
2.5334,8.2403,-1.9477,17.0
1.4982,10.038,-2.3427,17.0
0.88532,11.264,-1.6481,17.0
1.7979,12.531,-1.5255,17.0
2.4925,13.525,-2.1112,17.0
3.5958,14.819,-3.5277,17.0
4.8625,11.414,-3.9499,17.0
5.3256,7.0826,-0.53119,17.0
6.3607,8.0496,2.1112,17.0
5.7069,9.7658,1.9205,17.0
4.2495,9.3027,1.1169,17.0
3.0646,7.1643,-0.040861,17.0
2.7922,6.0202,-1.3076,17.0
1.6889,5.9793,-1.3757,17.0
0.10896,5.4754,-1.4165,17.0
0.23155,4.4402,-2.2201,17.0
1.0351,4.1814,-1.9205,17.0
-0.72188,6.5514,-0.72188,17.0
-1.6889,10.842,0.61292,17.0
-0.8036,15.514,0.99429,17.0
0.95342,17.543,2.0294,17.0
1.6481,16.045,-2.6015,17.0
2.4108,12.599,-1.3348,17.0
5.3664,10.733,-1.2258,17.0
6.279,6.5514,-1.7298,17.0
-1.1169,7.2052,-0.91256,17.0
-0.65378,11.918,-0.23155,17.0
-0.88532,13.675,-0.10896,17.0
-0.50395,15.214,-0.99429,17.0
0.65378,16.93,-2.3699,17.0
0.65378,13.988,-1.4982,17.0
-0.19068,8.5808,0.27241,17.0
5.2847,7.8181,-0.10896,17.0
10.379,9.4253,-3.5685,17.0
5.1349,9.8066,-1.5663,17.0
1.3348,11.223,-3.337,8.0
0.92618,9.1937,-2.9829,8.0
-0.27241,8.0496,-2.0294,8.0
-1.0351,8.2403,-1.757,8.0
-1.076,9.0848,-2.5606,8.0
-0.38137,9.9565,-2.9556,8.0
0.19068,10.188,-1.7979,8.0
0.46309,9.5751,-0.8036,8.0
0.27241,8.7306,-0.14982,8.0
-0.10896,8.2812,-0.53119,8.0
-0.29965,8.0088,-1.6072,8.0
-0.65378,8.2812,-1.3076,8.0
-0.29965,8.8941,-0.84446,8.0
-0.8036,9.1937,-0.53119,8.0
-1.4165,9.3844,0.14982,8.0
-1.4982,9.2346,-0.10896,8.0
-1.4982,9.3436,-0.91256,8.0
-1.8387,9.7658,-0.84446,8.0
-2.261,10.379,-0.46309,8.0
-2.4108,11.686,-0.10896,8.0
-2.4517,12.721,-0.14982,8.0
-2.1793,12.681,-0.72188,8.0
-1.1441,11.223,-1.757,8.0
0.46309,9.4253,-3.1735,8.0
1.6481,8.0769,-3.9771,8.0
2.4925,7.5457,-3.4459,8.0
1.185,8.8532,-3.1054,8.0
-0.8036,10.311,-2.3018,8.0
-1.3757,10.61,-1.3757,8.0
-0.23155,9.7658,-0.72188,8.0
0.10896,8.7715,-0.99429,8.0
-0.27241,8.0769,-1.5663,8.0
-0.61292,8.0088,-1.4982,8.0
-0.95342,8.54,-0.76274,8.0
-0.65378,9.0439,-0.23155,8.0
-0.27241,9.2755,-0.27241,8.0
-0.23155,9.2755,-0.50395,8.0
-0.61292,9.1937,-0.88532,8.0
-0.88532,9.5342,-1.3076,8.0
-1.6072,10.46,-0.95342,8.0
-1.9886,11.414,-0.38137,8.0
-1.3757,12.299,-0.42223,8.0
-0.27241,12.721,-2.3018,8.0
-0.50395,11.986,-3.6366,8.0
-1.0351,10.46,-2.9829,8.0
-1.5255,8.6625,-2.7513,8.0
-2.3699,7.464,-2.8739,8.0
1.185,5.7478,0.34051,2.0
0.88532,5.8976,0.040861,2.0
0.34051,6.2381,-0.10896,2.0
0.34051,6.8238,0.14982,2.0
0.69464,8.1995,0.65378,2.0
0.72188,9.5342,1.185,2.0
0.65378,10.188,1.9205,2.0
0.8036,9.9973,2.152,2.0
2.261,11.141,1.4982,2.0
4.3721,13.947,0.76274,2.0
3.5277,16.208,0.72188,2.0
0.46309,13.375,1.8796,2.0
-0.081722,10.12,0.95342,2.0
0.84446,8.4719,-0.99429,2.0
1.2258,9.5342,-2.1793,2.0
2.261,10.569,-3.7592,2.0
2.0703,9.9973,-3.6775,2.0
0.92618,9.1937,-1.3348,2.0
0.57205,8.1177,-0.42223,2.0
0.69464,6.8919,0.14982,2.0
0.99429,5.9793,0.27241,2.0
1.1441,5.4754,0.42223,2.0
1.2258,5.8976,0.88532,2.0
0.99429,7.0826,1.076,2.0
0.84446,8.5808,0.92618,2.0
0.65378,9.8884,0.8036,2.0
0.38137,10.692,0.88532,2.0
0.23155,11.032,1.185,2.0
0.34051,12.299,0.76274,2.0
0.61292,15.05,-0.27241,2.0
0.69464,15.514,-0.081722,2.0
1.3757,11.373,0.88532,2.0
2.5334,8.3493,-0.23155,2.0
3.7184,8.5808,-1.3757,2.0
6.4424,10.079,-1.8387,2.0
6.9328,10.147,-1.7298,2.0
6.17,9.0848,-0.95342,2.0
3.7184,8.4719,0.38137,2.0
2.0703,7.8589,0.34051,2.0
1.4982,6.6331,0.31327,2.0
1.4982,5.7069,0.23155,2.0
1.1441,5.598,0.34051,2.0
0.61292,5.7478,0.38137,2.0
0.57205,6.1292,0.38137,2.0
0.88532,7.246,0.61292,2.0
1.1441,8.7715,0.76274,2.0
1.185,9.7658,1.185,2.0
1.1169,9.8066,1.757,2.0
1.8796,10.529,1.6072,2.0
4.0997,12.871,0.92618,2.0
4.4811,15.514,0.88532,2.0
-0.23155,8.7715,0.42223,19.0
-0.53119,8.9213,0.61292,19.0
-0.46309,8.8941,0.72188,19.0
-0.65378,9.1937,0.57205,19.0
-0.88532,10.147,0.10896,19.0
-0.19068,11.182,-0.34051,19.0
0.34051,12.299,0.34051,19.0
-0.76274,13.866,1.185,19.0
-2.1384,14.206,-0.46309,19.0
-1.185,11.918,-1.9205,19.0
0.42223,8.8532,-1.9886,19.0
0.42223,6.851,-1.1441,19.0
0.081722,7.0553,-1.3076,19.0
0.27241,9.3027,-2.0703,19.0
0.76274,11.727,-2.1112,19.0
0.8036,11.877,-0.99429,19.0
0.42223,10.079,0.10896,19.0
-0.38137,8.6625,0.27241,19.0
-1.2258,8.0088,-0.14982,19.0
-1.076,7.6955,-0.46309,19.0
-0.69464,7.2733,-0.38137,19.0
-0.65378,7.927,-0.081722,19.0
-0.84446,9.3844,0.53119,19.0
-0.84446,9.5342,0.53119,19.0
-0.50395,9.507,0.040861,19.0
-0.29965,10.079,-0.10896,19.0
0.081722,11.114,-0.23155,19.0
-0.14982,12.177,-0.42223,19.0
-0.42223,14.56,-0.53119,19.0
0.76274,15.745,-0.76274,19.0
2.2201,12.367,-1.5663,19.0
2.5606,8.5808,-1.9477,19.0
2.1793,6.0202,-2.1793,19.0
2.1112,6.1292,-2.0294,19.0
1.2258,8.54,-1.6481,19.0
-0.040861,10.733,-1.3757,19.0
0.42223,10.569,-1.1441,19.0
1.076,9.4661,-0.57205,19.0
0.53119,8.8124,-0.0,19.0
-0.29965,7.8862,-0.0,19.0
-0.76274,7.246,0.14982,19.0
-0.61292,7.927,1.0351,19.0
-0.65378,9.8066,1.4165,19.0
-1.076,10.924,1.1169,19.0
-0.61292,9.8884,0.53119,19.0
-0.23155,9.1937,-0.10896,19.0
0.040861,10.42,-0.69464,19.0
0.69464,11.877,-0.040861,19.0
0.19068,13.334,0.92618,19.0
-1.4165,14.247,-0.61292,19.0
-1.1441,11.795,-1.757,19.0
0.31327,7.464,0.14982,16.0
-0.14982,8.0088,0.57205,16.0
-0.61292,8.4719,0.69464,16.0
-1.1169,9.112,0.34051,16.0
-0.99429,9.8066,0.10896,16.0
-0.19068,10.733,-0.34051,16.0
0.23155,12.149,-0.72188,16.0
-0.081722,13.634,-0.38137,16.0
-2.0703,14.942,0.69464,16.0
-1.8796,13.402,0.14982,16.0
-0.99429,10.951,-1.757,16.0
-1.5255,9.4661,-2.9556,16.0
-2.0294,8.0088,-2.7241,16.0
-2.5606,7.246,-1.9886,16.0
-1.4574,8.3493,-1.5255,16.0
0.46309,9.9565,-1.185,16.0
1.7298,9.616,-1.076,16.0
1.2258,7.7364,-0.69464,16.0
-0.23155,6.4016,-0.19068,16.0
-1.757,6.4697,-0.10896,16.0
-2.1112,7.6274,-0.42223,16.0
-1.3348,8.9622,-0.53119,16.0
-0.57205,9.616,-0.34051,16.0
-0.50395,9.3844,-0.29965,16.0
-1.185,9.5342,-0.19068,16.0
-1.7979,10.529,-0.10896,16.0
-1.9205,11.986,-0.84446,16.0
-1.5663,12.299,-0.99429,16.0
-2.1384,13.947,-0.10896,16.0
-1.1169,14.86,-0.27241,16.0
1.3348,11.373,-0.99429,16.0
2.1793,8.6898,-2.1112,16.0
2.6423,7.4367,-2.833,16.0
2.261,7.2052,-2.7241,16.0
1.3348,8.6625,-1.5255,16.0
-0.34051,10.12,-0.29965,16.0
-2.1112,9.9156,0.040861,16.0
-2.2201,8.431,0.14982,16.0
-1.2258,6.9328,0.50395,16.0
-0.23155,6.4016,0.23155,16.0
0.50395,7.246,-0.23155,16.0
0.10896,8.2403,-0.040861,16.0
-0.8036,9.003,0.53119,16.0
-1.4574,9.7249,0.99429,16.0
-1.4165,9.8884,0.76274,16.0
-0.53119,9.9565,0.040861,16.0
0.14982,10.842,-0.8036,16.0
0.34051,12.027,-1.1441,16.0
-1.9205,14.41,1.1169,16.0
-2.4517,13.402,1.185,16.0
-1.3757,10.924,-0.69464,16.0
-1.5255,9.4253,-2.6423,16.0
-1.6889,7.8181,-3.3642,16.0
-1.9886,6.7829,-2.833,16.0
-1.6072,7.5865,-1.8387,16.0
-0.14982,9.8884,-0.99429,16.0
0.72188,11.032,-0.57205,16.0
0.72188,9.2755,-0.27241,16.0
-0.27241,7.3958,0.10896,16.0
-1.3076,6.4697,-0.38137,16.0
-1.4982,6.5922,-1.076,16.0
-0.8036,7.5865,-1.1169,16.0
-2.2201,13.484,1.3757,20.0
-1.2667,12.721,-1.6481,20.0
-0.34051,11.032,-0.8036,20.0
-1.2667,10.733,-0.38137,20.0
-1.8796,9.7249,-1.8387,20.0
-2.1793,8.1177,-1.9886,20.0
-1.8387,7.4367,-2.1112,20.0
-1.1169,8.1177,-2.5334,20.0
-0.081722,9.112,-2.1793,20.0
0.84446,9.0848,-0.95342,20.0
0.72188,8.4719,0.27241,20.0
0.040861,7.7772,0.31327,20.0
-0.53119,7.4367,-0.65378,20.0
-1.0351,7.7364,-1.4982,20.0
-0.99429,8.5808,-1.4165,20.0
-0.91256,9.616,-0.72188,20.0
-0.99429,9.9156,0.19068,20.0
-0.69464,9.6568,0.84446,20.0
-0.61292,9.2346,0.42223,20.0
-0.34051,9.2346,-0.53119,20.0
0.040861,9.6568,-0.88532,20.0
0.10896,10.12,-0.42223,20.0
-0.27241,10.46,0.34051,20.0
-0.72188,11.836,0.88532,20.0
-0.76274,13.716,0.61292,20.0
-1.3757,13.402,0.46309,20.0
-1.2258,11.346,-0.65378,20.0
-0.14982,9.5751,-2.1793,20.0
0.84446,8.431,-2.5606,20.0
1.4574,7.6955,-1.9205,20.0
1.7979,7.8181,-1.1441,20.0
1.4165,8.7306,-0.69464,20.0
0.27241,9.616,-0.081722,20.0
-0.65378,9.7658,-0.081722,20.0
-0.46309,9.003,-0.27241,20.0
0.040861,8.1995,-0.14982,20.0
0.10896,8.0496,0.34051,20.0
-0.14982,8.2812,1.0351,20.0
-0.53119,8.4719,0.99429,20.0
-0.84446,8.6625,0.38137,20.0
-0.72188,8.6898,0.23155,20.0
-0.46309,8.7306,0.72188,20.0
-0.53119,8.7306,1.1169,20.0
-0.38137,8.8941,0.8036,20.0
0.19068,9.7249,-0.34051,20.0
0.31327,11.114,-0.29965,20.0
0.040861,12.217,2.3427,20.0
-1.7979,13.253,4.9442,20.0
-2.5606,12.49,0.84446,20.0
-1.1169,11.305,-2.7513,20.0
-0.0,10.27,-1.6481,20.0
-0.040861,9.4661,-2.261,20.0
-0.27241,8.6625,-2.3699,20.0
-0.57205,8.7715,-1.757,20.0
-0.88532,9.5342,-1.5255,20.0
-0.23155,10.338,-1.3076,20.0
0.8036,9.8475,-0.57205,20.0
1.2667,8.0088,0.23155,20.0
0.84446,6.4016,0.61292,20.0
0.081722,6.0202,0.27241,20.0
-0.72188,6.851,-0.69464,20.0
-1.1169,8.3493,-1.185,20.0
-1.2258,9.3436,-0.081722,20.0
-0.34051,17.815,-0.14982,16.0
0.65378,11.727,-1.3348,16.0
0.95342,8.0496,1.076,16.0
2.7241,10.692,1.1441,16.0
4.4811,9.3027,-2.3699,16.0
2.5334,7.5048,-2.261,16.0
0.76274,5.8567,-0.46309,16.0
0.57205,3.5685,1.1169,16.0
0.72188,3.0646,1.0351,16.0
0.76274,4.2087,0.50395,16.0
0.69464,5.8295,0.88532,16.0
0.72188,8.0088,1.3076,16.0
0.92618,11.073,1.3076,16.0
1.185,14.519,1.2258,16.0
1.2667,14.86,0.92618,16.0
-0.42223,14.097,2.3699,16.0
-1.9205,14.369,7.4367,16.0
-2.5606,11.754,3.1735,16.0
-0.27241,10.079,-1.3757,16.0
0.34051,10.842,0.50395,16.0
-0.19068,11.959,-0.27241,16.0
-0.53119,11.305,-2.261,16.0
-0.65378,8.6217,-2.0703,16.0
0.081722,5.8295,-1.2258,16.0
0.95342,3.8682,-0.95342,16.0
1.3348,2.7922,-0.65378,16.0
1.3348,3.337,-0.46309,16.0
1.5391,5.2166,-0.50395,16.0
1.7979,8.5808,-0.57205,16.0
2.0294,13.825,-0.57205,16.0
2.4108,17.053,0.081722,16.0
1.757,14.015,2.0294,16.0
0.46309,16.276,4.3721,16.0
-1.4574,15.023,0.88532,16.0
0.53119,9.3844,-1.3348,16.0
2.261,9.5751,0.99429,16.0
4.8216,11.605,0.27241,16.0
5.8976,10.651,-1.2667,16.0
2.7241,8.2403,-1.5255,16.0
0.46309,5.6252,-0.76274,16.0
-0.0,2.9148,-0.081722,16.0
0.50395,2.4925,-0.14982,16.0
0.95342,3.4459,-0.19068,16.0
0.69464,5.0123,0.76274,16.0
0.50395,7.6955,1.9205,16.0
-0.081722,11.605,3.0646,16.0
-0.61292,13.634,5.0531,16.0
0.081722,12.762,5.8567,16.0
-0.61292,13.144,5.5162,16.0
-0.23155,17.475,-1.3348,16.0
1.9886,14.942,-3.2553,16.0
1.185,14.669,-2.0703,16.0
-0.29965,16.167,-2.0703,16.0
-1.0351,11.373,-2.261,16.0
-0.23155,6.6604,0.040861,16.0
0.50395,4.018,0.65378,16.0
1.076,2.1793,-0.040861,16.0
1.2258,1.4574,-0.23155,16.0
-6.4697,6.3607,2.9829,16.0
-3.2961,6.17,0.34051,16.0
-2.3018,6.17,-0.88532,16.0
-2.261,6.1292,-1.2258,16.0
-2.7241,6.17,-1.185,16.0
-4.4402,6.7829,0.42223,16.0
-5.6252,7.6955,1.8387,16.0
-5.1349,7.8862,0.38137,16.0
-4.7126,8.0496,-0.65378,16.0
-5.5571,8.4991,-0.38137,16.0
-7.4367,9.9565,0.50395,16.0
-8.9622,11.264,0.95342,16.0
-8.7715,10.801,1.0351,16.0
-8.7715,10.079,0.38137,16.0
-6.8919,10.188,-1.4982,16.0
-5.5162,9.8884,-2.833,16.0
-5.3256,9.0439,-3.1735,16.0
-4.0997,7.7364,-2.9556,16.0
-4.6309,7.2733,-3.8273,16.0
-6.3198,7.8862,-3.4459,16.0
-6.1292,8.7306,-2.2201,16.0
-3.9499,8.2812,-1.3076,16.0
-3.5277,7.1234,0.95342,16.0
-3.9499,6.0202,0.99429,16.0
-3.6366,5.4754,-1.185,16.0
-3.9771,5.4345,-1.3757,16.0
-4.8625,5.8567,-0.50395,16.0
-5.5162,6.6604,-0.081722,16.0
-5.2847,7.5048,-0.27241,16.0
-5.0123,8.2812,-0.69464,16.0
-5.5162,9.112,-0.8036,16.0
-7.2052,10.27,-0.65378,16.0
-8.2676,10.733,-0.10896,16.0
-7.927,9.6977,0.42223,16.0
-7.8181,9.5342,0.14982,16.0
